rank,symbol,gene_id,src_start,src_end,src_strand,cat_gene,cat_seqid,cat_pos,cat_symbol,locus_id,species,assembly,anchor_label,anchor_kind
-10,meox2a,meox2a,14241208,14253568,+,meox2a,NC_069723.1,17021389.0,meox2a,W041,Ctenopharyngodon idella,GCF_019924925.1,lsr,gene
-9,agmo,agmo,14258340,14299752,+,agmo,NC_069723.1,17052095.0,agmo,W041,Ctenopharyngodon idella,GCF_019924925.1,lsr,gene
-8,dgkb,dgkb,14303186,14378787,+,,,,,W041,Ctenopharyngodon idella,GCF_019924925.1,lsr,gene
-7,etv1,etv1,14385468,14404890,+,etv1,NC_069723.1,17136736.0,etv1,W041,Ctenopharyngodon idella,GCF_019924925.1,lsr,gene
-6,arl4aa,arl4aa,14455418,14459328,-,arl4aa,NC_069723.1,17190784.0,arl4aa,W041,Ctenopharyngodon idella,GCF_019924925.1,lsr,gene
-5,si:dkey-30e9.6,si:dkey-30e9.6,14459767,14462009,-,si:dkey-30e9.6,NC_069723.1,17194248.0,si:dkey-30e9.6,W041,Ctenopharyngodon idella,GCF_019924925.1,lsr,gene
-4,LOC127495705,LOC127495705,14466873,14471626,+,,,,,W041,Ctenopharyngodon idella,GCF_019924925.1,lsr,gene
-3,LOC127495683,LOC127495683,14470446,14492642,+,vwde,NC_069723.1,17211572.0,vwde,W041,Ctenopharyngodon idella,GCF_019924925.1,lsr,gene
-2,seraf,seraf,14493029,14498294,-,seraf,NC_069723.1,17228366.0,seraf,W041,Ctenopharyngodon idella,GCF_019924925.1,lsr,gene
-1,tmem106ba,tmem106ba,14500435,14507305,-,tmem106ba,NC_069723.1,17235547.0,tmem106ba,W041,Ctenopharyngodon idella,GCF_019924925.1,lsr,gene
0,lsr,lsr,14508795,14521414,+,lsr,NC_069723.1,17248459.0,lsr,W041,Ctenopharyngodon idella,GCF_019924925.1,lsr,gene
1,mag,mag,14522423,14550277,+,mag,NC_069723.1,17265324.0,mag,W041,Ctenopharyngodon idella,GCF_019924925.1,lsr,gene
2,LOC127495706,LOC127495706,14555366,14588458,-,,,,,W041,Ctenopharyngodon idella,GCF_019924925.1,lsr,gene
3,LOC127495695,LOC127495695,14562970,14568499,-,,,,,W041,Ctenopharyngodon idella,GCF_019924925.1,lsr,gene
4,LOC127495696,LOC127495696,14577444,14582918,-,,,,,W041,Ctenopharyngodon idella,GCF_019924925.1,lsr,gene
5,LOC127495694,LOC127495694,14605255,14618950,-,,,,,W041,Ctenopharyngodon idella,GCF_019924925.1,lsr,gene
6,tekt1,tekt1,14619145,14625424,-,tekt1,NC_069723.1,21463770.0,tekt1,W041,Ctenopharyngodon idella,GCF_019924925.1,lsr,gene
7,inpp5ka,inpp5ka,14625543,14638241,-,inpp5ka,NC_069723.1,21453969.0,inpp5ka,W041,Ctenopharyngodon idella,GCF_019924925.1,lsr,gene
8,mmp13b,mmp13b,14648328,14651796,+,mmp13b,NC_069723.1,21436296.0,mmp13b,W041,Ctenopharyngodon idella,GCF_019924925.1,lsr,gene
9,n4bp2l2,n4bp2l2,14652817,14659564,+,n4bp2l2,NC_069723.1,21425368.0,n4bp2l2,W041,Ctenopharyngodon idella,GCF_019924925.1,lsr,gene
10,pds5b,pds5b,14660732,14710560,+,pds5b,NC_069723.1,21396011.0,pds5b,W041,Ctenopharyngodon idella,GCF_019924925.1,lsr,gene
-10,Q5Y98_016605,Q5Y98_016605,15913184,15927249,+,kiaa0232,NC_069713.1,2570998.0,kiaa0232,W042,Lateolabrax maculatus,GCA_031216445.1,SORCS2,gene
-9,tbc1d14,Q5Y98_017046,15928009,15955703,+,LOC113524096,NC_069713.1,2531672.0,LOC113524096,W042,Lateolabrax maculatus,GCA_031216445.1,SORCS2,gene
-8,ccl36.1,Q5Y98_016621,15961509,15962675,+,LOC128318107,NC_069713.1,2982896.0,LOC128318107,W042,Lateolabrax maculatus,GCA_031216445.1,SORCS2,gene
-7,Q5Y98_016995,Q5Y98_016995,15963343,15967799,+,,,,,W042,Lateolabrax maculatus,GCA_031216445.1,SORCS2,gene
-6,Q5Y98_016632,Q5Y98_016632,15976269,15981814,+,ccl32b.3,NC_069731.1,12943681.0,ccl32b.3,W042,Lateolabrax maculatus,GCA_031216445.1,SORCS2,gene
-5,Q5Y98_017399,Q5Y98_017399,15982464,15990561,+,,,,,W042,Lateolabrax maculatus,GCA_031216445.1,SORCS2,gene
-4,Q5Y98_017403,Q5Y98_017403,15990587,15994890,+,,,,,W042,Lateolabrax maculatus,GCA_031216445.1,SORCS2,gene
-3,cfap184,Q5Y98_017401,15995980,15999000,-,,,,,W042,Lateolabrax maculatus,GCA_031216445.1,SORCS2,gene
-2,tada2b,Q5Y98_017402,15999156,16005509,+,tada2b,NC_069713.1,3248940.0,tada2b,W042,Lateolabrax maculatus,GCA_031216445.1,SORCS2,gene
-1,grpel1,Q5Y98_017404,16006730,16010831,-,grpel1,NC_069713.1,3260983.0,grpel1,W042,Lateolabrax maculatus,GCA_031216445.1,SORCS2,gene
0,sorcs2,Q5Y98_017247,16026221,16283471,+,sorcs2,NC_069713.1,3409160.0,sorcs2,W042,Lateolabrax maculatus,GCA_031216445.1,SORCS2,gene
1,afap1,Q5Y98_017315,16295324,16377100,-,afap1,NC_069721.1,23572573.0,afap1,W042,Lateolabrax maculatus,GCA_031216445.1,SORCS2,gene
2,ablim2,Q5Y98_017006,16380608,16463026,-,ablim2,NC_069721.1,23475341.0,ablim2,W042,Lateolabrax maculatus,GCA_031216445.1,SORCS2,gene
3,zcchc4,Q5Y98_017344,16465440,16473441,+,zcchc4,NC_069721.1,23411549.0,zcchc4,W042,Lateolabrax maculatus,GCA_031216445.1,SORCS2,gene
4,Q5Y98_017343,Q5Y98_017343,16467291,16471090,-,si:dkey-219e21.4,NC_069721.1,23412095.0,si:dkey-219e21.4,W042,Lateolabrax maculatus,GCA_031216445.1,SORCS2,gene
5,pde5ab,Q5Y98_017342,16479775,16553756,+,pde5ab,NC_069713.1,21526184.0,pde5ab,W042,Lateolabrax maculatus,GCA_031216445.1,SORCS2,gene
6,mad2l1,Q5Y98_017345,16554142,16557655,-,mad2l1,NC_069713.1,21550285.0,mad2l1,W042,Lateolabrax maculatus,GCA_031216445.1,SORCS2,gene
7,arsj,Q5Y98_016891,16585164,16599306,+,arsj,NC_069713.1,21571803.0,arsj,W042,Lateolabrax maculatus,GCA_031216445.1,SORCS2,gene
8,camk2d1,Q5Y98_017008,16610830,16691439,+,camk2d1,NC_069713.1,21627001.0,camk2d1,W042,Lateolabrax maculatus,GCA_031216445.1,SORCS2,gene
9,ank2b,Q5Y98_017005,16692229,16774050,-,ank2b,NC_069713.1,21722389.0,ank2b,W042,Lateolabrax maculatus,GCA_031216445.1,SORCS2,gene
10,aco1,Q5Y98_016818,16884144,16896533,+,aco1,NC_069713.1,19628254.0,aco1,W042,Lateolabrax maculatus,GCA_031216445.1,SORCS2,gene
-10,Q5Y98_016703,Q5Y98_016703,6459957,6461798,-,,,,,W042,Lateolabrax maculatus,GCA_031216445.1,SLC7A8,gene
-9,Q5Y98_017187,Q5Y98_017187,6466386,6468283,-,,,,,W042,Lateolabrax maculatus,GCA_031216445.1,SLC7A8,gene
-8,Q5Y98_017184,Q5Y98_017184,6472914,6474766,-,,,,,W042,Lateolabrax maculatus,GCA_031216445.1,SLC7A8,gene
-7,Q5Y98_017201,Q5Y98_017201,6479109,6487813,-,,,,,W042,Lateolabrax maculatus,GCA_031216445.1,SLC7A8,gene
-6,nat8l,Q5Y98_017203,6487900,6504359,+,nat8l,NC_069713.1,11367649.0,nat8l,W042,Lateolabrax maculatus,GCA_031216445.1,SLC7A8,gene
-5,poln,Q5Y98_017188,6504360,6561002,-,poln,NC_069713.1,11401654.0,poln,W042,Lateolabrax maculatus,GCA_031216445.1,SLC7A8,gene
-4,haus3,Q5Y98_017412,6561200,6566400,-,haus3,NC_069713.1,11432445.0,haus3,W042,Lateolabrax maculatus,GCA_031216445.1,SLC7A8,gene
-3,Q5Y98_016495,Q5Y98_016495,6566468,6571056,+,ptgr1.1,NC_069713.1,11438766.0,ptgr1.1,W042,Lateolabrax maculatus,GCA_031216445.1,SLC7A8,gene
-2,txnb,Q5Y98_016496,6572399,6576390,+,txn,NC_069713.1,11454855.0,txn,W042,Lateolabrax maculatus,GCA_031216445.1,SLC7A8,gene
-1,svep1,Q5Y98_016494,6576443,6661400,-,svep1,NC_069713.1,11500800.0,svep1,W042,Lateolabrax maculatus,GCA_031216445.1,SLC7A8,gene
0,slc7a8a,Q5Y98_017195,6679225,6700938,+,slc7a8a,NC_069713.1,11575940.0,slc7a8a,W042,Lateolabrax maculatus,GCA_031216445.1,SLC7A8,gene
1,nedd8,Q5Y98_017209,6701626,6704590,-,nedd8,NC_069713.1,11589636.0,nedd8,W042,Lateolabrax maculatus,GCA_031216445.1,SLC7A8,gene
2,gmpr2,Q5Y98_017200,6704745,6709326,+,LOC113540353,NC_069713.1,11595267.0,LOC113540353,W042,Lateolabrax maculatus,GCA_031216445.1,SLC7A8,gene
3,Q5Y98_017196,Q5Y98_017196,6709321,6711596,-,,,,,W042,Lateolabrax maculatus,GCA_031216445.1,SLC7A8,gene
4,Q5Y98_017197,Q5Y98_017197,6711727,6713525,-,,,,,W042,Lateolabrax maculatus,GCA_031216445.1,SLC7A8,gene
5,homezb,Q5Y98_017198,6713542,6717267,+,,,,,W042,Lateolabrax maculatus,GCA_031216445.1,SLC7A8,gene
6,cideb,Q5Y98_017206,6716865,6719539,-,cideb,NC_069713.1,11979473.0,cideb,W042,Lateolabrax maculatus,GCA_031216445.1,SLC7A8,gene
7,tinf2,Q5Y98_017193,6720378,6725216,+,tinf2,NC_069713.1,11970693.0,tinf2,W042,Lateolabrax maculatus,GCA_031216445.1,SLC7A8,gene
8,dhrs4,Q5Y98_017202,6724208,6728052,-,dhrs4,NC_069713.1,11964940.0,dhrs4,W042,Lateolabrax maculatus,GCA_031216445.1,SLC7A8,gene
9,efs,Q5Y98_017191,6728448,6738072,+,efs,NC_069713.1,11946808.0,efs,W042,Lateolabrax maculatus,GCA_031216445.1,SLC7A8,gene
10,acin1b,Q5Y98_017189,6738209,6760220,+,acin1b,NC_069713.1,11926870.0,acin1b,W042,Lateolabrax maculatus,GCA_031216445.1,SLC7A8,gene
-10,Q5Y98_006948,Q5Y98_006948,13211331,13216535,+,LOC113526829,NC_069710.1,7948008.0,LOC113526829,W043,Lateolabrax maculatus,GCA_031216445.1,c4b,gene
-9,Q5Y98_006949,Q5Y98_006949,13218861,13222616,+,,,,,W043,Lateolabrax maculatus,GCA_031216445.1,c4b,gene
-8,Q5Y98_006566,Q5Y98_006566,13221919,13231275,-,,,,,W043,Lateolabrax maculatus,GCA_031216445.1,c4b,gene
-7,Q5Y98_006946,Q5Y98_006946,13228607,13260053,+,,,,,W043,Lateolabrax maculatus,GCA_031216445.1,c4b,gene
-6,Q5Y98_006950,Q5Y98_006950,13260106,13263298,-,,,,,W043,Lateolabrax maculatus,GCA_031216445.1,c4b,gene
-5,Q5Y98_007239,Q5Y98_007239,13263421,13265281,-,,,,,W043,Lateolabrax maculatus,GCA_031216445.1,c4b,gene
-4,Q5Y98_007238,Q5Y98_007238,13265908,13268382,+,,,,,W043,Lateolabrax maculatus,GCA_031216445.1,c4b,gene
-3,Q5Y98_007237,Q5Y98_007237,13268487,13270993,-,,,,,W043,Lateolabrax maculatus,GCA_031216445.1,c4b,gene
-2,cyp21a2,Q5Y98_007397,13271706,13276014,-,LOC113542548,NC_069710.1,22207727.0,LOC113542548,W043,Lateolabrax maculatus,GCA_031216445.1,c4b,gene
-1,tnxba,Q5Y98_007395,13276101,13283299,-,tnxba,NC_069710.1,22192516.0,tnxba,W043,Lateolabrax maculatus,GCA_031216445.1,c4b,gene
0,c4b,Q5Y98_007203,13287095,13305521,-,c4b,NC_069710.1,22171580.0,c4b,W043,Lateolabrax maculatus,GCA_031216445.1,c4b,gene
1,Q5Y98_007507,Q5Y98_007507,13309329,13313496,-,,,,,W043,Lateolabrax maculatus,GCA_031216445.1,c4b,gene
2,Q5Y98_007523,Q5Y98_007523,13314174,13322062,+,,,,,W043,Lateolabrax maculatus,GCA_031216445.1,c4b,gene
3,fhod3b,Q5Y98_007522,13322184,13403398,-,fhod3b,NC_069710.1,22077187.0,fhod3b,W043,Lateolabrax maculatus,GCA_031216445.1,c4b,gene
4,slc6a19b,Q5Y98_006741,13405176,13409812,+,slc6a19b,NC_069710.1,22008367.0,slc6a19b,W043,Lateolabrax maculatus,GCA_031216445.1,c4b,gene
5,Q5Y98_007403,Q5Y98_007403,13410320,13414984,+,LOC113542399,NC_069710.1,21998684.0,LOC113542399,W043,Lateolabrax maculatus,GCA_031216445.1,c4b,gene
6,Q5Y98_007404,Q5Y98_007404,13416653,13422148,+,si:ch211-254p10.2,NC_069710.1,21989961.0,si:ch211-254p10.2,W043,Lateolabrax maculatus,GCA_031216445.1,c4b,gene
7,rapgef5b,Q5Y98_006780,13427496,13446800,+,,,,,W043,Lateolabrax maculatus,GCA_031216445.1,c4b,gene
8,Q5Y98_006779,Q5Y98_006779,13446910,13487387,-,LOC113542626,NC_069710.1,21901485.0,LOC113542626,W043,Lateolabrax maculatus,GCA_031216445.1,c4b,gene
9,sp8b,Q5Y98_006753,13533346,13535592,+,sp8b,NC_069710.1,21819182.0,sp8b,W043,Lateolabrax maculatus,GCA_031216445.1,c4b,gene
10,macc1,Q5Y98_007488,13542414,13548234,+,macc1,NC_069710.1,21771409.0,macc1,W043,Lateolabrax maculatus,GCA_031216445.1,c4b,gene
-10,pdcd7,Q5Y98_003359,3130185,3134774,+,pdcd7,NC_069720.1,8573760.0,pdcd7,W043,Lateolabrax maculatus,GCA_031216445.1,fgf4,gene
-9,ubap1lb,Q5Y98_003374,3134872,3147127,+,ubap1lb,NC_069720.1,8566069.0,ubap1lb,W043,Lateolabrax maculatus,GCA_031216445.1,fgf4,gene
-8,kbtbd13a,Q5Y98_003365,3147318,3149655,-,kbtbd13a,NC_069720.1,8559665.0,kbtbd13a,W043,Lateolabrax maculatus,GCA_031216445.1,fgf4,gene
-7,rasl12,Q5Y98_006093,3151586,3157955,+,rasl12,NC_069720.1,8552903.0,rasl12,W043,Lateolabrax maculatus,GCA_031216445.1,fgf4,gene
-6,Q5Y98_006092,Q5Y98_006092,3157373,3161810,-,si:cabz01068815.1,NC_069720.1,8544268.0,si:cabz01068815.1,W043,Lateolabrax maculatus,GCA_031216445.1,fgf4,gene
-5,uqcrfs1,Q5Y98_005772,3223750,3226850,-,LOC113523960,NC_069734.1,156653.0,LOC113523960,W043,Lateolabrax maculatus,GCA_031216445.1,fgf4,gene
-4,vstm2b,Q5Y98_005653,3540824,3560991,+,vstm2b,NC_069734.1,37399.0,vstm2b,W043,Lateolabrax maculatus,GCA_031216445.1,fgf4,gene
-3,ccnd1,Q5Y98_005841,3706904,3713916,+,ccnd1,NC_069720.1,4510293.0,ccnd1,W043,Lateolabrax maculatus,GCA_031216445.1,fgf4,gene
-2,lto1,Q5Y98_005725,3726042,3729836,-,lto1,NC_069720.1,4522131.0,lto1,W043,Lateolabrax maculatus,GCA_031216445.1,fgf4,gene
-1,fgf3,Q5Y98_003726,3780270,3782805,+,fgf3,NC_069720.1,4559606.0,fgf3,W043,Lateolabrax maculatus,GCA_031216445.1,fgf4,gene
0,fgf4,Q5Y98_004253,3789224,3808985,+,fgf4,NC_069720.1,4547848.0,fgf4,W043,Lateolabrax maculatus,GCA_031216445.1,fgf4,gene
1,fgf19,Q5Y98_004264,3809078,3816950,+,fgf19,NC_069720.1,4531078.0,fgf19,W043,Lateolabrax maculatus,GCA_031216445.1,fgf4,gene
2,Q5Y98_004274,Q5Y98_004274,3815240,3825663,-,zgc:153993,NC_069720.1,4611445.0,zgc:153993,W043,Lateolabrax maculatus,GCA_031216445.1,fgf4,gene
3,ano1a,Q5Y98_004193,3840112,3900940,+,,,,,W043,Lateolabrax maculatus,GCA_031216445.1,fgf4,gene
4,fadd,Q5Y98_004204,3901881,3906305,+,fadd,NC_069720.1,4668220.0,fadd,W043,Lateolabrax maculatus,GCA_031216445.1,fgf4,gene
5,Q5Y98_004883,Q5Y98_004883,3906763,3919005,-,,,,,W043,Lateolabrax maculatus,GCA_031216445.1,fgf4,gene
6,Q5Y98_005964,Q5Y98_005964,3925932,3932058,+,LOC117596092,NC_069734.1,12766794.0,LOC117596092,W043,Lateolabrax maculatus,GCA_031216445.1,fgf4,gene
7,Q5Y98_004888,Q5Y98_004888,3933271,3935739,+,,,,,W043,Lateolabrax maculatus,GCA_031216445.1,fgf4,gene
8,mtch2,Q5Y98_003336,3938967,3954149,+,mtch2,NC_069734.1,12778740.0,mtch2,W043,Lateolabrax maculatus,GCA_031216445.1,fgf4,gene
9,Q5Y98_001999,Q5Y98_001999,3963495,3991061,+,cd81a,NC_069734.1,6824840.0,cd81a,W043,Lateolabrax maculatus,GCA_031216445.1,fgf4,gene
10,Q5Y98_005818,Q5Y98_005818,4007658,4035084,+,,,,,W043,Lateolabrax maculatus,GCA_031216445.1,fgf4,gene
-10,cnot4a,Q5Y98_024838,20466648,20476403,-,cnot4a,NC_069716.1,23610478.0,cnot4a,W043,Lateolabrax maculatus,GCA_031216445.1,dnajb9,gene
-9,Q5Y98_024068,Q5Y98_024068,20476992,20482820,-,zgc:136858,NC_069716.1,23596429.0,zgc:136858,W043,Lateolabrax maculatus,GCA_031216445.1,dnajb9,gene
-8,Q5Y98_024070,Q5Y98_024070,20482848,20505588,-,LOC113529289,NC_069716.1,23585331.0,LOC113529289,W043,Lateolabrax maculatus,GCA_031216445.1,dnajb9,gene
-7,Q5Y98_024073,Q5Y98_024073,20491486,20492895,+,tnni4a,NC_069727.1,16155150.0,tnni4a,W043,Lateolabrax maculatus,GCA_031216445.1,dnajb9,gene
-6,tnni4b.2,Q5Y98_024072,20494219,20496121,+,,,,,W043,Lateolabrax maculatus,GCA_031216445.1,dnajb9,gene
-5,Q5Y98_024112,Q5Y98_024112,20499512,20506870,+,LOC113528756,NC_069716.1,23573188.0,LOC113528756,W043,Lateolabrax maculatus,GCA_031216445.1,dnajb9,gene
-4,bpgm,Q5Y98_024071,20508034,20511456,+,bpgm,NC_069716.1,23557027.0,bpgm,W043,Lateolabrax maculatus,GCA_031216445.1,dnajb9,gene
-3,cald1b,Q5Y98_024169,20512396,20539200,+,,,,,W043,Lateolabrax maculatus,GCA_031216445.1,dnajb9,gene
-2,tnnt2d,Q5Y98_024171,20540319,20544037,+,,,,,W043,Lateolabrax maculatus,GCA_031216445.1,dnajb9,gene
-1,dnm1l,Q5Y98_024168,20543427,20554487,-,dnm1l,NC_069716.1,23496699.0,dnm1l,W043,Lateolabrax maculatus,GCA_031216445.1,dnajb9,gene
0,dnajb9a,Q5Y98_024170,20556200,20558300,-,dnajb9a,NC_069716.1,23486627.0,dnajb9a,W043,Lateolabrax maculatus,GCA_031216445.1,dnajb9,gene
1,Q5Y98_024206,Q5Y98_024206,20558628,20588409,+,pnpla8,NC_069718.1,21054428.0,pnpla8,W043,Lateolabrax maculatus,GCA_031216445.1,dnajb9,gene
2,Q5Y98_024941,Q5Y98_024941,20592417,20662792,+,nrcama,NC_069718.1,20995276.0,nrcama,W043,Lateolabrax maculatus,GCA_031216445.1,dnajb9,gene
3,cntn1a,Q5Y98_024056,20668390,20727657,+,cntn1a,NC_069718.1,20914145.0,cntn1a,W043,Lateolabrax maculatus,GCA_031216445.1,dnajb9,gene
4,Q5Y98_023884,Q5Y98_023884,20729910,20840141,+,pdzrn4,NC_069718.1,20780026.0,pdzrn4,W043,Lateolabrax maculatus,GCA_031216445.1,dnajb9,gene
5,gxylt1a,Q5Y98_024894,20873134,20881044,-,LOC113529530,NC_069718.1,20710912.0,LOC113529530,W043,Lateolabrax maculatus,GCA_031216445.1,dnajb9,gene
6,Q5Y98_024788,Q5Y98_024788,20882237,20885401,-,yaf2,NC_069718.1,20702207.0,yaf2,W043,Lateolabrax maculatus,GCA_031216445.1,dnajb9,gene
7,Q5Y98_024864,Q5Y98_024864,20886128,20902827,+,,,,,W043,Lateolabrax maculatus,GCA_031216445.1,dnajb9,gene
8,prickle1a,Q5Y98_024863,20902900,20928771,-,prickle1a,NC_069718.1,20656451.0,prickle1a,W043,Lateolabrax maculatus,GCA_031216445.1,dnajb9,gene
9,Q5Y98_024231,Q5Y98_024231,20971839,20973602,+,,,,,W043,Lateolabrax maculatus,GCA_031216445.1,dnajb9,gene
10,Q5Y98_024776,Q5Y98_024776,20987115,21064203,-,LOC113529760,NC_069718.1,20542875.0,LOC113529760,W043,Lateolabrax maculatus,GCA_031216445.1,dnajb9,gene
-10,pawr,pawr,19880805,19948936,+,pawr,NC_069727.1,1244173.0,pawr,W044,Micropterus salmoides,GCF_014851395.1,igf1,gene
-9,syt1a,syt1a,19958896,20152033,+,syt1b,NC_069715.1,30855953.0,syt1b,W044,Micropterus salmoides,GCF_014851395.1,igf1,gene
-8,LOC119918004,LOC119918004,20153999,20160614,+,LOC113531873,NC_069727.1,19122599.0,LOC113531873,W044,Micropterus salmoides,GCF_014851395.1,igf1,gene
-7,LOC119918003,LOC119918003,20160737,20191523,-,ppfibp1a,NC_069727.1,19147086.0,ppfibp1a,W044,Micropterus salmoides,GCF_014851395.1,igf1,gene
-6,syt10,syt10,20254246,20268139,+,syt10,NC_069727.1,19233608.0,syt10,W044,Micropterus salmoides,GCF_014851395.1,igf1,gene
-5,tnnt2c,tnnt2c,20282394,20285898,-,tnnt2c,NC_069727.1,19099463.0,tnnt2c,W044,Micropterus salmoides,GCF_014851395.1,igf1,gene
-4,LOC119917971,LOC119917971,20286994,20291208,+,,,,,W044,Micropterus salmoides,GCF_014851395.1,igf1,gene
-3,cry1a,cry1a,20291393,20304391,-,cry1a,NC_069727.1,19087651.0,cry1a,W044,Micropterus salmoides,GCF_014851395.1,igf1,gene
-2,btbd11a,btbd11a,20307505,20488310,+,btbd11a,NC_069727.1,18973911.0,btbd11a,W044,Micropterus salmoides,GCF_014851395.1,igf1,gene
-1,LOC119918209,LOC119918209,20499714,20507683,+,,,,,W044,Micropterus salmoides,GCF_014851395.1,igf1,gene
0,igf1,igf1,20514489,20533332,+,igf1,NC_069727.1,3412760.0,igf1,W044,Micropterus salmoides,GCF_014851395.1,igf1,gene
1,pmch,pmch,20537770,20540076,+,pmch,NC_069727.1,3434969.0,pmch,W044,Micropterus salmoides,GCF_014851395.1,igf1,gene
2,LOC119918399,LOC119918399,20540102,20555278,-,parpbp,NC_069727.1,3447896.0,parpbp,W044,Micropterus salmoides,GCF_014851395.1,igf1,gene
3,nup37,nup37,20555496,20568495,+,nup37,NC_069727.1,3469911.0,nup37,W044,Micropterus salmoides,GCF_014851395.1,igf1,gene
4,th2,th2,20573248,20579625,-,th2,NC_069727.1,3494833.0,th2,W044,Micropterus salmoides,GCF_014851395.1,igf1,gene
5,pah,pah,20579781,20594556,-,pah,NC_069727.1,3514787.0,pah,W044,Micropterus salmoides,GCF_014851395.1,igf1,gene
6,LOC119917960,LOC119917960,20594651,20671647,+,LOC113532275,NC_069727.1,3569837.0,LOC113532275,W044,Micropterus salmoides,GCF_014851395.1,igf1,gene
7,ascl1a,ascl1a,20675693,20677427,-,ascl1a,NC_069727.1,3532361.0,ascl1a,W044,Micropterus salmoides,GCF_014851395.1,igf1,gene
8,itfg2,itfg2,20681345,20693626,+,itfg2,NC_069718.1,26408280.0,itfg2,W044,Micropterus salmoides,GCF_014851395.1,igf1,gene
9,nrip2,nrip2,20712253,20742100,-,nrip2,NC_069718.1,26439892.0,nrip2,W044,Micropterus salmoides,GCF_014851395.1,igf1,gene
10,klhl42,klhl42,20745966,20750307,-,klhl42,NC_069718.1,26460837.0,klhl42,W044,Micropterus salmoides,GCF_014851395.1,igf1,gene
-10,LOC119918066,LOC119918066,19394072,19396856,+,,,,,W044,Micropterus salmoides,GCF_014851395.1,myf5,gene
-9,LOC119918064,LOC119918064,19397365,19401615,+,,,,,W044,Micropterus salmoides,GCF_014851395.1,myf5,gene
-8,zmp:0000000711,zmp:0000000711,19401302,19427326,-,tulp3,NC_069718.1,25954852.0,tulp3,W044,Micropterus salmoides,GCF_014851395.1,myf5,gene
-7,rhno1,rhno1,19428134,19430218,-,rhno1,NC_069727.1,9484017.0,rhno1,W044,Micropterus salmoides,GCF_014851395.1,myf5,gene
-6,foxm1,foxm1,19430314,19437600,+,foxm1,NC_069727.1,9478531.0,foxm1,W044,Micropterus salmoides,GCF_014851395.1,myf5,gene
-5,si:ch73-352p4.8,si:ch73-352p4.8,19436664,19444666,-,si:ch73-352p4.8,NC_069727.1,9471798.0,si:ch73-352p4.8,W044,Micropterus salmoides,GCF_014851395.1,myf5,gene
-4,LOC119918540,LOC119918540,19485153,19611652,+,,,,,W044,Micropterus salmoides,GCF_014851395.1,myf5,gene
-3,ppfia2,ppfia2,19611521,19663853,+,ppfia2,NC_069727.1,1617224.0,ppfia2,W044,Micropterus salmoides,GCF_014851395.1,myf5,gene
-2,acss3,acss3,19663781,19699711,-,acss3,NC_069727.1,1538071.0,acss3,W044,Micropterus salmoides,GCF_014851395.1,myf5,gene
-1,lin7a,lin7a,19707019,19745574,+,lin7a,NC_069727.1,1496032.0,lin7a,W044,Micropterus salmoides,GCF_014851395.1,myf5,gene
0,myf5,myf5,19750653,19753040,-,myf5,NC_069727.1,1462791.0,myf5,W044,Micropterus salmoides,GCF_014851395.1,myf5,gene
1,myf6,myf6,19756302,19758788,-,myf6,NC_069727.1,1444948.0,myf6,W044,Micropterus salmoides,GCF_014851395.1,myf5,gene
2,rps16,rps16,19791941,19794473,-,rps16,NC_069727.1,1408214.0,rps16,W044,Micropterus salmoides,GCF_014851395.1,myf5,gene
3,ppp1r12a,ppp1r12a,19813128,19869105,+,ppp1r12a,NC_069727.1,1323441.0,ppp1r12a,W044,Micropterus salmoides,GCF_014851395.1,myf5,gene
4,pawr,pawr,19880805,19948936,+,pawr,NC_069727.1,1244173.0,pawr,W044,Micropterus salmoides,GCF_014851395.1,myf5,gene
5,syt1a,syt1a,19958896,20152033,+,syt1b,NC_069715.1,30855953.0,syt1b,W044,Micropterus salmoides,GCF_014851395.1,myf5,gene
6,LOC119918004,LOC119918004,20153999,20160614,+,LOC113531873,NC_069727.1,19122599.0,LOC113531873,W044,Micropterus salmoides,GCF_014851395.1,myf5,gene
7,LOC119918003,LOC119918003,20160737,20191523,-,ppfibp1a,NC_069727.1,19147086.0,ppfibp1a,W044,Micropterus salmoides,GCF_014851395.1,myf5,gene
8,syt10,syt10,20254246,20268139,+,syt10,NC_069727.1,19233608.0,syt10,W044,Micropterus salmoides,GCF_014851395.1,myf5,gene
9,tnnt2c,tnnt2c,20282394,20285898,-,tnnt2c,NC_069727.1,19099463.0,tnnt2c,W044,Micropterus salmoides,GCF_014851395.1,myf5,gene
10,LOC119917971,LOC119917971,20286994,20291208,+,,,,,W044,Micropterus salmoides,GCF_014851395.1,myf5,gene
-10,LOC119918064,LOC119918064,19397365,19401615,+,,,,,W044,Micropterus salmoides,GCF_014851395.1,myf6,gene
-9,zmp:0000000711,zmp:0000000711,19401302,19427326,-,tulp3,NC_069718.1,25954852.0,tulp3,W044,Micropterus salmoides,GCF_014851395.1,myf6,gene
-8,rhno1,rhno1,19428134,19430218,-,rhno1,NC_069727.1,9484017.0,rhno1,W044,Micropterus salmoides,GCF_014851395.1,myf6,gene
-7,foxm1,foxm1,19430314,19437600,+,foxm1,NC_069727.1,9478531.0,foxm1,W044,Micropterus salmoides,GCF_014851395.1,myf6,gene
-6,si:ch73-352p4.8,si:ch73-352p4.8,19436664,19444666,-,si:ch73-352p4.8,NC_069727.1,9471798.0,si:ch73-352p4.8,W044,Micropterus salmoides,GCF_014851395.1,myf6,gene
